0.46250000037252903,0.070100000128149986,4.5851000007241964,1000,0.47649999894201756,5.5947999991476536
0.47680000029504299,0.085199998691678047,6.7848000004887581,1000,4.5566000007092953,11.903400000184774
0.4467999991029501,0.094599999487400055,5.8381000012159348,1000,4.3949999995529652,10.775199998170137
0.44500000029802322,0.093599999323487282,5.7283999994397163,1000,4.6572999991476536,10.924399999901652
0.50019999966025352,0.093099998310208321,6.0707999989390373,1000,4.4703999999910593,11.135099997743964
0.50659999996423721,0.094200000166893005,7.5801999997347593,1000,5.5800000000745058,13.760999999940395
0.42389999888837337,0.094499999657273293,0.093699999153614044,3,4.3183999992907047,4.9304999969899654
0.56289999932050705,0.11189999990165234,0.10699999891221523,3,4.2814000006765127,5.064300000667572
0.42799999937415123,0.092399999499320984,0.10759999975562096,3,4.5263999998569489,5.154399998486042
0.42180000059306622,0.095300000160932541,0.069800000637769699,2,4.4287000000476837,5.0156000014394522
0.49390000104904175,0.0901000015437603,0.096200000494718552,3,4.3119000010192394,4.9922000039368868
0.42939999885857105,0.096999999135732651,0.095200000330805779,3,4.1286999993026257,4.7502999976277351
0.43620000034570694,0.084200000390410423,0.071000000461935997,2,11.883799999952316,12.47520000115037
